2025-05-29 00:45:56.233168,0.0,0.0,False,0,None,None
2025-05-29 00:45:57.264699,0.0,0.0,False,0,None,None
2025-05-29 00:45:58.293564,0.0,0.0,False,0,None,None
2025-05-29 00:45:59.368144,0.0,0.0,False,0,None,None
2025-05-29 00:46:00.423938,0.0,0.0,False,0,None,None
2025-05-29 00:46:01.549260,0.0,0.0,False,0,None,None
2025-05-29 00:46:02.580878,0.0,0.0,False,0,None,None
2025-05-29 00:46:03.618987,0.0,0.0,False,0,None,None
2025-05-29 00:46:04.834090,0.0,0.0,False,0,None,None
2025-05-29 00:46:05.875623,0.0,0.0,False,0,None,None
2025-05-29 00:46:06.945034,0.0,0.0,False,0,None,None
2025-05-29 00:46:07.991092,0.0,0.0,False,0,None,None
2025-05-29 00:46:09.034929,0.0,0.0,False,0,None,None
2025-05-29 00:46:10.091825,0.0,0.0,False,0,None,None
2025-05-29 00:46:11.138684,0.0,0.0,False,0,None,None
2025-05-29 00:46:12.195570,0.0,0.0,False,0,None,None
2025-05-29 00:46:13.254014,0.0,0.0,False,0,None,None
2025-05-29 00:46:14.290098,0.0,0.0,False,0,None,None
2025-05-29 00:46:15.328866,0.0,0.0,False,0,None,None
2025-05-29 00:46:16.373037,0.0,0.0,False,0,None,None
2025-05-29 00:46:17.533583,0.0,0.0,False,0,None,None
2025-05-29 00:46:18.563647,0.0,0.0,False,0,None,None
2025-05-29 00:46:19.603372,0.0,0.0,False,0,None,None
2025-05-29 00:46:20.639252,0.0,0.0,False,0,None,None
2025-05-29 00:46:21.676115,0.0,0.0,False,0,None,None
2025-05-29 00:46:22.707910,0.0,0.0,False,0,None,None
2025-05-29 00:46:23.756211,0.0,0.0,False,0,None,None
2025-05-29 00:46:24.805208,0.0,0.0,False,0,None,None
2025-05-29 00:46:25.865639,0.0,0.0,False,0,None,None
2025-05-29 00:46:26.893807,0.0,0.0,False,0,None,None
2025-05-29 00:46:27.926244,0.0,0.0,False,0,None,None
2025-05-29 00:46:28.954960,0.0,0.0,False,0,None,None
2025-05-29 00:46:29.987979,0.0,0.0,False,0,None,None
2025-05-29 00:46:31.017354,0.0,0.0,False,0,None,None
2025-05-29 00:46:32.064941,0.0,0.0,False,0,None,None
2025-05-29 00:46:33.155805,0.0,0.0,False,0,None,None
2025-05-29 00:46:34.187782,0.0,0.0,False,0,None,None
2025-05-29 00:46:35.263518,0.0,0.0,False,0,None,None
2025-05-29 00:46:36.314649,0.0,0.0,False,0,None,None
2025-05-29 00:46:37.348580,0.0,0.0,False,0,None,None
2025-05-29 00:46:38.485125,0.0,0.0,False,0,None,None
2025-05-29 00:46:39.517578,0.0,0.0,False,0,None,None
2025-05-29 00:46:40.552465,0.0,0.0,False,0,None,None
2025-05-29 00:46:41.594444,0.0,0.0,False,0,None,None
2025-05-29 00:46:42.628611,0.0,0.0,False,0,None,None
2025-05-29 00:46:43.658646,0.0,0.0,False,0,None,None
2025-05-29 00:46:44.689852,0.0,0.0,False,0,None,None
2025-05-29 00:46:45.725289,0.0,0.0,False,0,None,None
2025-05-29 00:46:46.769198,0.0,0.0,False,0,None,None
2025-05-29 00:46:47.801407,0.0,0.0,False,0,None,None
2025-05-29 00:46:48.826089,0.0,0.0,False,0,None,None
2025-05-29 00:46:49.873863,0.0,0.0,False,0,None,None
2025-05-29 00:46:50.904934,0.0,0.0,False,0,None,None
2025-05-29 00:46:51.929286,0.0,0.0,False,0,None,None
2025-05-29 00:46:52.963102,0.0,0.0,False,0,None,None
2025-05-29 00:46:54.004456,0.0,0.0,False,0,None,None
2025-05-29 00:46:55.042867,0.0,0.0,False,0,None,None
2025-05-29 00:46:56.071845,0.0,0.0,False,0,None,None
2025-05-29 00:46:57.146631,0.0,0.0,False,0,None,None
2025-05-29 00:46:58.230845,0.0,0.0,False,0,None,None
2025-05-29 00:46:59.408088,0.0,0.0,False,0,None,None
2025-05-29 00:47:00.469087,0.0,0.0,False,0,None,None
2025-05-29 00:47:01.521083,0.0,0.0,False,0,None,None
2025-05-29 00:47:02.583147,0.0,0.0,False,0,None,None
2025-05-29 00:47:03.612721,0.0,0.0,False,0,None,None
2025-05-29 00:47:04.660308,0.0,0.0,False,0,None,None
2025-05-29 00:47:05.724391,0.0,0.0,False,0,None,None
2025-05-29 00:47:06.774863,0.0,0.0,False,0,None,None
2025-05-29 00:47:07.802442,0.0,0.0,False,0,None,None
2025-05-29 00:47:08.834743,0.0,0.0,False,0,None,None
2025-05-29 00:47:09.863462,0.0,0.0,False,0,None,None
